GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc,ej_disadva,rank,rankgrpsz,_bld1200,_veg1200,_tot1200,_bld1500,_veg1500,_tot1500,_bld1800,_veg1800,_tot1800
170318136003,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1823,2013.0,0.2025,Forest,Google,0.3,0.1091,0.1909,0.501185772415592,0.969200198708396,0.969200198708396,0.432190760059612,0.432190760059612,0.131413141314131,0.160159765976598,0.492216456634544,0.329855936413313,0.246108228317272,0.106948968512486,0.228399492077513,0.303474840002521,9.11,0.780800500312695,80,82.0,C,0.27123695976155,0.058618976651764,Yes,42.0,61,,,,,,,,,
170318137011,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,2134,1751.0,0.5047,Forest,Google,0.3,0.1013,0.1987,0.516431378342188,0.981724728726442,0.981724728726442,0.401484865790977,0.401484865790977,0.141050583657587,0.171905398832685,0.534618755477651,0.348372358652199,0.267309377738826,0.083160698431489,0.177597423768942,0.407119069421266,10.74,0.8317698561601,79,82.0,C,0.280411193603655,0.067961165048544,Yes,43.0,61,,,,,,,,,
170318137012,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1752,1764.0,0.1628,Forest,Google,0.3,0.0951,0.2049,0.484019119136184,0.967120181405896,0.967120181405896,0.414399092970522,0.414399092970522,0.052747252747253,0.064285714285714,0.335352006056018,0.251133786848073,0.167676003028009,0.083160698431489,0.177597423768942,0.407119069421266,9.36,0.788617886178862,79,82.0,C,0.224489795918367,0.026643990929705,Yes,43.0,61,,,,,,,,,
170318137021,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1171,1182.0,0.0826,Forest,Google,0.2,0.1333,0.0667,0.494425670685628,1.0,1.0,0.527754056362084,0.527754056362084,0.0,0.0,0.608163265306122,0.378172588832487,0.304081632653061,0.062471500227998,0.133413712351318,0.332962350411896,8.75,0.769543464665416,93,82.0,C,0.33248730964467,0.045685279187817,Yes,5.0,61,,,,,,,,,
170318137022,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,607,1106.0,0.0801,Forest,Google,0.2,0.0517,0.1483,0.454065030727553,0.991862567811935,0.991862567811935,0.125678119349005,0.125678119349005,0.0,0.0,0.668174962292609,0.400542495479204,0.334087481146305,0.062471500227998,0.133413712351318,0.332962350411896,10.87,0.835834896810506,86,82.0,C,0.379746835443038,0.020795660036166,Yes,24.0,61,,,,,,,,,
170318137023,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1301,1654.0,0.1086,Forest,Google,0.2,0.0989,0.1011,0.449351305518043,0.923821039903265,0.923821039903265,0.293833131801693,0.293833131801693,0.012369172216936,0.015074928639391,0.379482902418682,0.27509068923821,0.189741451209341,0.062471500227998,0.133413712351318,0.332962350411896,10.63,0.828330206378987,90,82.0,C,0.180773881499395,0.094316807738815,Yes,17.0,61,,,,,,,,,
170318137024,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1120,760.0,0.1035,Forest,Google,0.2,0.1281,0.0719,0.471292045227825,0.94078947368421,0.94078947368421,0.409210526315789,0.409210526315789,0.1025,0.124921875,0.333333333333333,0.25,0.166666666666667,0.062471500227998,0.133413712351318,0.332962350411896,9.08,0.779862414008755,93,82.0,D,0.171052631578947,0.078947368421053,Yes,5.0,61,,,,,,,,,
170318138011,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,843,1296.0,0.1472,Forest,Google,0.3,0.1125,0.1875,0.545313265009133,0.98533950617284,0.98533950617284,0.605633802816901,0.605633802816901,0.0,0.0,0.584352078239609,0.368827160493827,0.292176039119804,0.184159061277705,0.393288842728659,0.363782346474858,10.47,0.82332707942464,79,82.0,C,0.328703703703704,0.040123456790123,Yes,43.0,61,,,,,,,,,
170318138012,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,889,1084.0,0.278,Forest,Google,0.4,0.1671,0.2329,0.558052405074485,0.995387453874539,0.995387453874539,0.589053803339518,0.589053803339518,0.040511727078891,0.049373667377399,0.642424242424242,0.391143911439114,0.321212121212121,0.184159061277705,0.393288842728659,0.363782346474858,11.34,0.850531582238899,73,82.0,D,0.300738007380074,0.090405904059041,Yes,51.0,61,,,,,,,,,
170318138013,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1124,938.0,0.4164,Forest,Google,0.4,0.0946,0.3054,0.559167250990646,0.991471215351812,0.991471215351812,0.568230277185501,0.568230277185501,0.055803571428571,0.068010602678571,0.50561797752809,0.335820895522388,0.252808988764045,0.184159061277705,0.393288842728659,0.363782346474858,14.0,0.933708567854909,65,82.0,D,0.302771855010661,0.033049040511727,Yes,58.0,61,,,,,,,,,
170318138021,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1071,703.0,0.1472,Forest,Google,0.3,0.1121,0.1879,0.543175890766601,0.943100995732575,0.943100995732575,0.699857752489331,0.699857752489331,0.038338658146965,0.046725239616613,0.821243523316062,0.450924608819346,0.410621761658031,0.073302107728337,0.156543484301195,0.389886743792806,9.73,0.800187617260788,79,82.0,C,0.382645803698435,0.06827880512091,Yes,43.0,61,,,,,,,,,
170318138022,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1145,1331.0,0.1455,Forest,Google,0.3,0.1313,0.1687,0.504046344703832,0.920360631104433,0.920360631104433,0.454545454545454,0.454545454545454,0.06993006993007,0.085227272727273,0.617253948967193,0.381667918858001,0.308626974483597,0.073302107728337,0.156543484301195,0.389886743792806,10.6,0.827392120075047,82,82.0,C,0.268970698722765,0.112697220135237,Yes,36.0,61,,,,,,,,,
170318138023,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1257,1316.0,0.1461,Forest,Google,0.2,0.1066,0.0934,0.489720232793543,0.985562310030395,0.985562310030395,0.329787234042553,0.329787234042553,0.028099173553719,0.034245867768595,0.579831932773109,0.367021276595745,0.289915966386555,0.073302107728337,0.156543484301195,0.389886743792806,11.17,0.845215759849906,90,82.0,C,0.322188449848024,0.04483282674772,Yes,17.0,61,,,,,,,,,
170318138024,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1485,1298.0,0.1456,Forest,Google,0.3,0.105,0.195,0.516328926913231,0.86748844375963,0.86748844375963,0.606317411402157,0.606317411402157,0.0,0.0,0.851640513552068,0.459938366718028,0.425820256776034,0.073302107728337,0.156543484301195,0.389886743792806,9.47,0.792057535959975,79,82.0,C,0.36286594761171,0.097072419106317,Yes,43.0,61,,,,,,,,,
170318139001,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1734,1448.0,0.1681,Forest,Google,0.2,0.1337,0.0663,0.519381710539308,0.968922651933702,0.968922651933702,0.62085635359116,0.62085635359116,0.042962962962963,0.052361111111111,0.464105156723964,0.316988950276243,0.232052578361982,0.088345582720864,0.188670227505574,0.39474216822434,9.86,0.804252657911194,93,82.0,C,0.231353591160221,0.085635359116022,Yes,5.0,61,,,,,,,,,
170318139002,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1325,735.0,0.1242,Forest,Google,0.2,0.1458,0.0542,0.488528926793905,0.980952380952381,0.980952380952381,0.348299319727891,0.348299319727891,0.039719626168224,0.048408294392523,0.5,0.333333333333333,0.25,0.088345582720864,0.188670227505574,0.39474216822434,10.07,0.810819262038774,94,82.0,C,0.178231292517007,0.155102040816327,Yes,4.0,61,,,,,,,,,
170318139003,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1100,1799.0,0.1242,Forest,Google,0.3,0.1401,0.1599,0.49329607468119,0.90550305725403,0.90550305725403,0.428015564202335,0.428015564202335,0.040616246498599,0.049501050420168,0.568439407149085,0.36242356864925,0.284219703574542,0.088345582720864,0.188670227505574,0.39474216822434,9.99,0.808317698561601,84,82.0,C,0.327959977765425,0.034463590883824,Yes,29.0,61,,,,,,,,,
170318139004,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1177,1788.0,0.1447,Forest,Google,0.3,0.1205,0.1795,0.511745836140212,0.940156599552573,0.940156599552573,0.462678062678063,0.462678062678063,0.0,0.0,0.672591206735267,0.402125279642058,0.336295603367633,0.088345582720864,0.188670227505574,0.39474216822434,12.28,0.879924953095685,81,82.0,C,0.348993288590604,0.053131991051454,Yes,38.0,61,,,,,,,,,
170318139005,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1432,1119.0,0.1259,Forest,Google,0.3,0.1333,0.1667,0.467813096553819,0.783735478105451,0.783735478105451,0.396946564885496,0.396946564885496,0.03525641025641,0.04296875,0.443870967741935,0.307417336907953,0.221935483870968,0.088345582720864,0.188670227505574,0.39474216822434,10.74,0.8317698561601,84,82.0,C,0.173369079535299,0.134048257372654,Yes,29.0,61,,,,,,,,,
170318140001,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1308,923.0,0.1481,Forest,Google,0.2,0.1247,0.0753,0.442717650299468,0.932827735644637,0.932827735644637,0.159263271939328,0.159263271939328,0.0,0.0,0.469745222929936,0.319609967497291,0.234872611464968,0.091790868228058,0.196027955876869,0.326767760632492,10.23,0.815822388993121,93,82.0,C,0.197183098591549,0.122426868905742,Yes,5.0,61,,,,,,,,,
170318140002,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1242,1337.0,0.1657,Forest,Google,0.2,0.1329,0.0671,0.497336298392301,0.930441286462229,0.930441286462229,0.361256544502618,0.361256544502618,0.042407660738714,0.051684336525308,0.578512396694215,0.366492146596859,0.289256198347107,0.091790868228058,0.196027955876869,0.326767760632492,14.04,0.934959349593496,93,82.0,C,0.225878833208676,0.140613313388183,Yes,5.0,61,,,,,,,,,
170318140003,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1085,1447.0,0.1449,Forest,Google,0.3,0.1147,0.1853,0.4984974255498,0.917760884588804,0.917760884588804,0.308914996544575,0.308914996544575,0.080123266563945,0.097650231124807,0.700352526439483,0.411886662059433,0.350176263219741,0.091790868228058,0.196027955876869,0.326767760632492,12.99,0.902126328955597,81,82.0,C,0.30062197650311,0.111264685556323,Yes,38.0,61,,,,,,,,,
170318140004,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1071,765.0,0.1655,Forest,Google,0.3,0.2027,0.0973,0.426590394372995,0.815686274509804,0.815686274509804,0.166013071895425,0.166013071895425,0.034934497816594,0.042576419213974,0.285714285714286,0.222222222222222,0.142857142857143,0.091790868228058,0.196027955876869,0.326767760632492,11.33,0.850218886804253,91,82.0,C,0.141176470588235,0.081045751633987,Yes,14.0,61,,,,,,,,,
170318141001,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,2295,2257.0,0.1681,Forest,Google,0.2,0.1165,0.0835,0.512062012049229,0.975631369073992,0.975631369073992,0.53167922020381,0.53167922020381,0.021739130434783,0.026494565217391,0.436664544875875,0.303943287549845,0.218332272437938,0.108414239482201,0.231528714826395,0.378233726815987,11.1,0.84302689180738,91,82.0,C,0.206911829862649,0.097031457687195,Yes,14.0,61,,,,,,,,,
170318141002,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1441,1094.0,0.1245,Forest,Google,0.3,0.1262,0.1738,0.505676518295072,0.86745886654479,0.86745886654479,0.535714285714286,0.535714285714286,0.020746887966805,0.025285269709543,0.592430858806405,0.372029250457038,0.296215429403202,0.108414239482201,0.231528714826395,0.378233726815987,10.39,0.820825515947467,82,82.0,C,0.241316270566728,0.130712979890311,Yes,36.0,61,,,,,,,,,
170318141003,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,947,1108.0,1.0075,Forest,Google,0.5,0.0223,0.4777,0.480716932357447,0.981046931407942,0.981046931407942,0.286101083032491,0.286101083032491,0.059701492537313,0.072761194029851,0.317479191438763,0.240974729241877,0.158739595719382,0.108414239482201,0.231528714826395,0.378233726815987,11.41,0.852720450281426,53,82.0,C,0.185018050541516,0.055956678700361,Yes,60.0,61,,,,,,,,,
170318142001,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1417,1598.0,0.5999,Forest,Google,0.4,0.1058,0.2942,0.514421047255482,0.913642052565707,0.913642052565707,0.402377972465582,0.402377972465582,0.036834924965894,0.044892564802183,0.47962962962963,0.324155193992491,0.239814814814815,0.192666756866459,0.411457819748709,0.336793152318042,12.1,0.874296435272045,69,82.0,D,0.240926157697121,0.083229036295369,Yes,54.0,61,,,,,,,,,
170318142002,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,832,1099.0,1.1358,Forest,Google,0.5,0.1015,0.3985,0.471172801604415,0.984531392174704,0.984531392174704,0.255045871559633,0.255045871559633,0.0,0.0,0.324096385542169,0.244767970882621,0.162048192771084,0.192666756866459,0.411457819748709,0.336793152318042,7.71,0.737023139462164,61,82.0,D,0.13557779799818,0.10919017288444,Yes,59.0,61,,,,,,,,,
170318142003,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1328,1375.0,0.1248,Forest,Google,0.3,0.2368,0.0632,0.517852472946102,0.957090909090909,0.957090909090909,0.376727272727273,0.376727272727273,0.064275037369208,0.078335201793722,0.636904761904762,0.389090909090909,0.318452380952381,0.192666756866459,0.411457819748709,0.336793152318042,8.8,0.771106941838649,93,82.0,D,0.237818181818182,0.151272727272727,Yes,5.0,61,,,,,,,,,
170318142004,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1765,1738.0,0.1666,Forest,Google,0.3,0.1555,0.1445,0.507576411436943,0.978135788262371,0.978135788262371,0.391380314502038,0.391380314502038,0.0,0.0,0.469146238377008,0.319332566168009,0.234573119188504,0.192666756866459,0.411457819748709,0.336793152318042,10.29,0.817698561601001,85,82.0,D,0.300345224395857,0.018987341772152,Yes,27.0,61,,,,,,,,,
170318142005,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1231,1563.0,0.1092,Forest,Google,0.3,0.196,0.104,0.528781566394901,0.980166346769034,0.980166346769034,0.535508637236084,0.535508637236084,0.068432671081678,0.083402317880795,0.394290811775201,0.282789507357646,0.1971454058876,0.192666756866459,0.411457819748709,0.336793152318042,9.42,0.790494058786742,88,82.0,D,0.203454894433781,0.079334612923864,Yes,21.0,61,,,,,,,,,
170318142006,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1098,510.0,0.3131,Forest,Google,0.5,0.0701,0.4299,0.547011481690506,0.874509803921569,0.874509803921569,0.563786008230453,0.563786008230453,0.134426229508197,0.163831967213115,0.639871382636656,0.390196078431372,0.319935691318328,0.192666756866459,0.411457819748709,0.336793152318042,9.93,0.806441525953721,52,82.0,D,0.337254901960784,0.052941176470588,Yes,61.0,61,,,,,,,,,
170318143001,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,2203,1549.0,0.2434,Forest,Google,0.3,0.1671,0.1329,0.574865772361232,0.94125242091672,0.94125242091672,0.582956746287928,0.582956746287928,0.120425029515939,0.14676800472255,0.582226762002043,0.367979341510652,0.291113381001021,0.237414675767918,0.507021171978944,0.403150515409192,10.4,0.821138211382114,84,82.0,D,0.316333118140736,0.051646223369916,Yes,29.0,61,,,,,,,,,
170318143002,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,2487,3258.0,0.6637,Forest,Google,0.4,0.1064,0.2936,0.557183194146615,0.929711479435236,0.929711479435236,0.532842234499693,0.532842234499693,0.026388888888889,0.032161458333333,0.547743467933492,0.35389809699202,0.273871733966746,0.237414675767918,0.507021171978944,0.403150515409192,12.19,0.877110694183865,66,82.0,D,0.263351749539595,0.090546347452425,Yes,56.0,61,,,,,,,,,
170318144001,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 3,1126,1192.0,0.1643,Forest,Google,0.3,0.1324,0.1676,0.549073925065908,0.956375838926174,0.956375838926174,0.61996644295302,0.61996644295302,0.155589123867069,0.189624244712991,0.730043541364296,0.421979865771812,0.365021770682148,0.070385514018692,0.150314826548392,0.363776747807258,11.25,0.847717323327079,81,82.0,D,0.330536912751678,0.091442953020134,Yes,38.0,61,,,,,,,,,
170318144002,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 3,1172,848.0,0.1635,Forest,Google,0.3,0.1301,0.1699,0.442507642046876,0.747641509433962,0.747641509433962,0.195754716981132,0.195754716981132,0.051063829787234,0.062234042553191,0.603024574669187,0.376179245283019,0.301512287334594,0.070385514018692,0.150314826548392,0.363776747807258,11.09,0.842714196372733,84,82.0,D,0.279481132075472,0.096698113207547,Yes,29.0,61,,,,,,,,,
170318144003,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 3,1427,1435.0,0.457,Forest,Google,0.5,0.146,0.354,0.383475236190229,0.436933797909408,0.436933797909408,0.221602787456446,0.221602787456446,0.034236804564907,0.041726105563481,0.343632958801498,0.255749128919861,0.171816479400749,0.070385514018692,0.150314826548392,0.363776747807258,10.32,0.818636647904941,72,82.0,D,0.132404181184669,0.123344947735192,Yes,52.0,61,,,,,,,,,
170318144004,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 3,1304,1671.0,0.2499,Forest,Google,0.4,0.2513,0.1487,0.500294363632819,0.874326750448833,0.874326750448833,0.500299222022741,0.500299222022741,0.06355382619974,0.077456225680934,0.749738219895288,0.428485936564931,0.374869109947644,0.070385514018692,0.150314826548392,0.363776747807258,8.84,0.772357723577236,84,82.0,D,0.372232196289647,0.056253740275284,Yes,29.0,61,,,,,,,,,
170318144005,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1809,1102.0,0.2446,Forest,Google,0.3,0.1729,0.1271,0.535532486675276,0.801270417422868,0.801270417422868,0.575317604355717,0.575317604355717,0.128735632183908,0.156896551724138,1.095057034220532,0.522686025408348,0.547528517110266,0.070385514018692,0.150314826548392,0.363776747807258,9.48,0.792370231394622,86,82.0,D,0.081669691470054,0.441016333938294,Yes,24.0,61,,,,,,,,,
170318144006,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,943,1141.0,0.3856,Forest,Google,0.2,0.1245,0.0755,0.551992070769493,0.953549517966696,0.953549517966696,0.784399649430324,0.784399649430324,0.0,0.0,0.760802469135803,0.432077125328659,0.380401234567901,0.070385514018692,0.150314826548392,0.363776747807258,12.38,0.883051907442151,91,82.0,D,0.361086765994741,0.070990359333918,Yes,14.0,61,,,,,,,,,
170318145001,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,2386,2336.0,0.6601,Forest,Google,0.3,0.0936,0.2064,0.450880011045757,0.814212328767123,0.814212328767123,0.195353748680042,0.195353748680042,0.012263099219621,0.014945652173913,0.827856025039124,0.45291095890411,0.413928012519562,0.038808310466484,0.082878764725033,0.304058439583603,13.04,0.90368980612883,81,82.0,D,0.25513698630137,0.19777397260274,Yes,38.0,61,,,,,,,,,
170318145002,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 3,1425,2087.0,0.2472,Forest,Google,0.3,0.1593,0.1407,0.454497694682489,0.954000958313368,0.954000958313368,0.257786296118831,0.257786296118831,0.010700389105058,0.01304109922179,0.673616680032077,0.402491614758026,0.336808340016038,0.038808310466484,0.082878764725033,0.304058439583603,10.0,0.808630393996248,87,82.0,C,0.344034499281265,0.058457115476761,Yes,23.0,61,,,,,,,,,
170318145003,Cicero,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 3,1584,1116.0,0.2506,Forest,Google,0.3,0.1791,0.1209,0.425506463913403,0.674731182795699,0.674731182795699,0.32258064516129,0.32258064516129,0.0,0.0,0.655786350148368,0.396057347670251,0.327893175074184,0.038808310466484,0.082878764725033,0.304058439583603,10.35,0.819574734208881,89,82.0,D,0.205197132616487,0.190860215053763,Yes,19.0,61,,,,,,,,,
170318146001,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1219,1092.0,0.1657,Forest,Google,0.3,0.1828,0.1172,0.462861500024753,0.715201465201465,0.715201465201465,0.427655677655678,0.427655677655678,0.01305057096248,0.015905383360522,0.80495867768595,0.445970695970696,0.402479338842975,0.035300224952414,0.075386921084816,0.33603382922322,11.31,0.849593495934959,89,90.0,C,0.341575091575092,0.104395604395604,Yes,27.0,45,,,,,,,,,
170318146002,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1226,1466.0,0.1657,Forest,Google,0.2,0.1788,0.0212,0.474609918603012,0.847203274215553,0.847203274215553,0.241473396998636,0.241473396998636,0.139447236180904,0.169951319095477,0.694797687861272,0.409959072305593,0.347398843930636,0.035300224952414,0.075386921084816,0.33603382922322,12.8,0.896185115697311,97,90.0,C,0.267394270122783,0.14256480218281,Yes,2.0,45,,,,,,,,,
170318146003,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1097,901.0,0.1648,Forest,Google,0.3,0.1743,0.1257,0.425557264658544,0.79023307436182,0.79023307436182,0.196448390677025,0.196448390677025,0.0,0.0,0.56695652173913,0.361820199778024,0.283478260869565,0.035300224952414,0.075386921084816,0.33603382922322,11.34,0.850531582238899,89,90.0,C,0.246392896781354,0.11542730299667,Yes,27.0,45,,,,,,,,,
170318146004,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1044,1370.0,0.1649,Forest,Google,0.2,0.1468,0.0532,0.404525322683622,0.65036496350365,0.65036496350365,0.221299093655589,0.221299093655589,0.02027027027027,0.024704391891892,0.392276422764228,0.281751824817518,0.196138211382114,0.035300224952414,0.075386921084816,0.33603382922322,11.79,0.864602876797999,95,90.0,C,0.23941605839416,0.042335766423358,Yes,7.0,45,,,,,,,,,
170318146005,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1030,1276.0,0.1646,Forest,Google,0.3,0.1905,0.1095,0.419591597286249,0.685736677115988,0.685736677115988,0.303291536050157,0.303291536050157,0.046428571428571,0.056584821428571,0.481997677119628,0.325235109717868,0.240998838559814,0.035300224952414,0.075386921084816,0.33603382922322,9.33,0.787679799874922,90,90.0,C,0.257836990595611,0.067398119122257,Yes,23.0,45,,,,,,,,,
170318147001,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1105,804.0,0.17,Forest,Google,0.3,0.1964,0.1036,0.428542782066198,0.79726368159204,0.79726368159204,0.211442786069652,0.211442786069652,0.127388535031847,0.155254777070064,0.486136783733826,0.327114427860696,0.243068391866913,0.046767823737269,0.09987704730332,0.301083976696272,8.04,0.747342088805503,91,90.0,C,0.148009950248756,0.17910447761194,,18.0,45,,,,,,,,,
170318147002,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 7,1008,1250.0,0.1697,Forest,Google,0.3,0.1686,0.1314,0.43034892459428,0.7624,0.7624,0.1656,0.1656,0.091690544412607,0.111747851002865,0.68010752688172,0.4048,0.34005376344086,0.046767823737269,0.09987704730332,0.301083976696272,9.36,0.788617886178862,88,90.0,C,0.2712,0.1336,,33.0,45,,,,,,,,,
170318147003,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 7,1046,697.0,0.1744,Forest,Google,0.3,0.215,0.085,0.388810707377263,0.713055954088953,0.713055954088953,0.094691535150646,0.094691535150646,0.0,0.0,0.476694915254237,0.322812051649928,0.238347457627119,0.046767823737269,0.09987704730332,0.301083976696272,9.7,0.799249530956848,93,90.0,C,0.129124820659971,0.193687230989957,,13.0,45,,,,,,,,,
170318147004,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 7,1263,1666.0,0.1752,Forest,Google,0.3,0.2148,0.0852,0.397583122116906,0.683073229291717,0.683073229291717,0.165066026410564,0.165066026410564,0.054616384915475,0.066563719115735,0.486173059768064,0.327130852340936,0.243086529884032,0.046767823737269,0.09987704730332,0.301083976696272,8.31,0.755784865540963,93,90.0,C,0.229891956782713,0.097238895558223,,13.0,45,,,,,,,,,
170318147005,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 7,1126,639.0,0.1745,Forest,Google,0.3,0.1452,0.1548,0.459847411077678,0.669796557120501,0.669796557120501,0.353677621283255,0.353677621283255,0.096,0.117,0.836206896551724,0.455399061032864,0.418103448275862,0.046767823737269,0.09987704730332,0.301083976696272,10.98,0.83927454659162,85,90.0,C,0.226917057902973,0.22848200312989,,39.0,45,,,,,,,,,
170318148001,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 7,2022,1393.0,0.2762,Forest,Google,0.3,0.1733,0.1267,0.467598328301896,0.598707824838478,0.598707824838478,0.498923187365398,0.498923187365398,0.17546362339515,0.213846291012839,0.823298429319372,0.451543431442929,0.411649214659686,0.023001095290252,0.049120983162233,0.275718650502691,10.08,0.811131957473421,88,90.0,C,0.279971284996411,0.171572146446518,,33.0,45,,,,,,,,,
170318148002,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 7,1555,2081.0,0.2541,Forest,Google,0.3,0.1446,0.1554,0.426213023803907,0.762133589620375,0.762133589620375,0.25036040365209,0.25036040365209,0.021052631578947,0.025657894736842,0.639873916469661,0.390197020663143,0.319936958234831,0.023001095290252,0.049120983162233,0.275718650502691,11.46,0.854283927454659,86,90.0,B,0.156174915905815,0.234022104757328,,37.0,45,,,,,,,,,
170318148003,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 7,1021,866.0,0.1988,Forest,Google,0.3,0.1729,0.1271,0.379532526302816,0.635103926096998,0.635103926096998,0.062355658198614,0.062355658198614,0.040983606557377,0.049948770491803,0.532743362831858,0.34757505773672,0.266371681415929,0.023001095290252,0.049120983162233,0.275718650502691,10.86,0.83552220137586,90,90.0,B,0.165127020785219,0.182448036951501,,23.0,45,,,,,,,,,
170318148004,Berwyn,Illinois,IL,Cook County,"Chicago, IL--IN",8138277,IL Congressional District 4,1056,966.0,0.1836,Forest,Google,0.2,0.1645,0.0355,0.342861800729768,0.508281573498965,0.508281573498965,0.083850931677019,0.083850931677019,0.0,0.0,0.180929095354523,0.153209109730849,0.090464547677262,0.023001095290252,0.049120983162233,0.275718650502691,12.33,0.881488430268918,97,90.0,B,0.062111801242236,0.091097308488613,,2.0,45,,,,,,,,,
